gabor,gabor_std,ocl,ocl_std,lcs,lcs_std,fda,fda_std,rvu,rvu_std,rps,rps_std,mean,mean_std,std,std_std,ofl,ofl_std,rdi,rdi_std,s3pg,s3pg_std,sep,sep_std,mow,mow_std,acut,acut_std,sf,sf_std,label,path
0.9492678685975859,0.39700140512028426,0.5332575166721367,0.09896766517102293,0.4985463548775075,0.35027066050012096,0.2718801797438541,0.046689198526654624,0.7422483744249465,0.3923212947659161,17000.771979569872,39017.083221310524,129.81227809789885,0.0,83.29363601354605,0.0,0.39991194009230985,0.30747569654269846,10250.864146684566,1969.7055311137494,49.907394935344826,4.397987984853348,1.8646346414181223,0.7002827636317546,1.8042585002475575,0.774031575779165,9.126269787001517,0.4460412890028713,1.6772027768334465,0.44886482706984343,1,src/data/Digital_Persona/Live/024_2_7.png
0.6141053142929108,0.30489509220969124,0.6131960043760988,0.14619940419172264,0.32646729629725957,0.3761146912123691,0.2948550632870622,0.07501928597687248,0.5615699501846796,0.31227673253041394,13518.315432566547,35544.42019312782,135.21520995074715,0.0,83.2173649321955,0.0,0.20122541461519106,0.21013462940889305,12182.986736382563,2321.8505684091756,49.04191300675676,4.585817684044947,1.855280548514916,0.9718388412938287,1.18072819679707,0.371229938751042,9.085620420348166,0.5449222933195209,2.00733752194212,0.31803282006958467,1,src/data/Digital_Persona/Live/015_9_6.png
1.0966650689025634,0.5372170970697406,0.5111720967708848,0.13454754171765815,0.5306364441730542,0.3367406629667495,0.28095650840368563,0.0681074033808513,0.7650482642244391,0.35433036432954595,15877.492281646435,37931.35641980469,128.67785224035225,0.0,84.12834391238474,0.0,0.1348851230086334,0.05155045806061463,11003.69905569142,2869.0944907501985,51.093325407608695,5.416396595047083,1.9978460192580019,0.7046254131359043,1.9848543736970787,0.9851579259379077,9.036556869888257,0.7599262188161316,1.6916542708782323,0.5498489747248839,1,src/data/Digital_Persona/Live/006_6_9.png
0.6751933372948145,0.3293240406394485,0.48915894197984466,0.09790266293678411,0.11039176501552435,0.25760816688580856,0.23306231753813914,0.04829004237602087,0.7798225793566625,0.41506629306709,16963.380271608272,40032.296146496665,135.88090870176725,0.0,82.8083164498871,0.0,0.2202934671723618,0.222268404747208,10246.645436042438,1983.9554797894,45.41781556372549,4.673430552630091,2.0694331864019735,0.8905906602202843,1.284794332885386,0.34749776440985247,9.244883972254476,0.7019847354154345,2.5426518581085236,0.7204534292925038,1,src/data/Digital_Persona/Live/023_9_4.png
1.1181746213826418,0.5336334991149931,0.5178484000170839,0.13612703255050304,0.6089910056051857,0.31215967612739837,0.2819152654058415,0.06289185107035629,0.8303252784190759,0.9124000228440937,15563.81361642548,38299.79211057376,129.5472794029132,0.0,79.99264173380854,0.0,0.4195160367814052,0.2982732208934214,10124.315484788094,2306.990890126535,50.71976273148148,4.320455615946803,1.772412438185843,0.7047930046705382,1.5697371574495205,0.39080454158754946,8.896704452028217,0.5078428233984885,1.3381051918772062,0.27426076587975384,1,src/data/Digital_Persona/Live/013_0_2.png
0.9576039284686431,0.4971869557789235,0.5732408920729876,0.10358337484417747,0.4150924433779681,0.3759727351892395,0.28595448721905464,0.06614184086748363,0.5691252659966467,0.3550388447276346,15041.808776152304,37080.709927692435,130.8864296560375,0.0,79.6452157603827,0.0,0.375760192414555,0.28204271867153935,11101.729474675616,2563.867247829972,49.808673469387756,5.941539637738962,1.782221386977367,0.9390609186991039,1.3468531340157903,0.4732493468005326,8.903398961528811,0.8315628209632966,1.7062377009430674,0.37168099463150334,1,src/data/Digital_Persona/Live/006_8_6.png
0.6921391119774527,0.3639769495019326,0.5339231474613221,0.20756073356353727,0.16648273550099862,0.3054031046985168,0.28965936016271077,0.07954760149721153,0.6301873255964583,0.4888256185253233,17833.25745650155,42491.80785151571,134.08048886711308,0.0,87.95304914186487,0.0,0.18725769129101708,0.12456585394434569,11417.73906552258,2161.5471445122994,47.928292410714285,4.095775202553276,2.1617237746787126,0.7373321136527401,1.638014469309594,0.8686832556274791,9.193976372874532,0.4620487083851834,1.8979192489015015,0.4574379007660633,1,src/data/Digital_Persona/Live/015_7_9.png
0.909239775168911,0.40197005002457803,0.249992879572749,0.14911224298612827,0.3911242675365946,0.33740812673599463,0.26493614272938837,0.06199358953825218,0.884291907552743,0.534554494980862,16148.111770410782,36675.234522090264,134.5612564274536,0.0,84.51347343813843,0.0,0.5380376453771765,0.4045454457620693,12089.717566853462,2306.5675912205547,46.87744140625,3.362516664087915,2.1143424000314717,0.7914438158990404,2.1434375092699414,1.0636148228002384,9.276654097134811,0.5588232808912612,1.390353732741818,0.22565563555743312,1,src/data/Digital_Persona/Live/009_5_5.png
0.547114984341299,0.27628488716005367,0.5805592792728577,0.1347636211397695,0.3423143309225127,0.384269400570927,0.27206924888974204,0.06394152359248707,0.7651251915598307,0.6793428082095831,16236.951716679643,39354.30602806018,133.84837551074204,0.0,83.20019015771523,0.0,0.3353497812699943,0.252303795582021,11775.453331325496,2678.8669409200666,47.59331597222222,4.573499617466312,1.974727023509117,0.9618712298858101,1.2541003995875202,0.7921128290790557,9.155779394363357,0.7133618893222279,1.9646080892433777,0.4209655785955627,1,src/data/Digital_Persona/Live/020_8_4.png
0.9206258900843776,0.3972012479757301,0.502801291874811,0.14695142385918625,0.4579769494022321,0.3593179444843419,0.26799429071438163,0.06206715426176582,0.8354081890325655,0.6014193829509995,17297.458698891383,40977.59786224842,128.83448084836974,0.0,83.38417599854225,0.0,0.1925042425289663,0.21899317769826387,12171.249019177132,2014.76346194845,50.869300717213115,3.6338703712264113,1.9420311903240504,0.7166151897786897,2.558785235484441,1.5403049049061923,9.089994052916623,0.4399545811488884,1.6821125465055884,0.5127188457968754,1,src/data/Digital_Persona/Live/030_8_4.png
0.9804283585950423,0.3935880445699194,0.473566610934279,0.10367965722400367,0.4478079629044703,0.36043568659343767,0.27636539784764746,0.05461607569171261,0.7320028734604436,0.5535125661576826,19207.18170102165,42377.48985138146,132.8345140442456,0.0,87.79618324916406,0.0,0.30617427128504393,0.29557160787522063,10999.680147183113,2013.0514569564427,46.82404891304348,3.0444212058940106,2.1377606614523517,0.5843184247421489,1.6246448131344746,1.0923488833957378,9.25604274164209,0.2632235168397503,1.6953213798385631,0.4608832078179127,1,src/data/Digital_Persona/Live/024_0_5.png
0.8904176517633121,0.3706668241351854,0.47263994671028625,0.08928560438110464,0.38696237356502455,0.3605234840500509,0.2574033156371722,0.042973847100124446,0.8125854699148162,0.3183271762300217,14659.899722632885,34202.495027736615,129.64475574712642,0.0,83.27202677156767,0.0,0.25278887349005164,0.23556232242335848,10754.108872630693,2152.69148348404,51.41997466216216,4.813838998457905,1.8812278073306716,0.7531040537709326,1.8043110794204849,0.7969364356388233,9.114522869394978,0.48955476589008096,1.8434136107405819,0.5925859285574898,1,src/data/Digital_Persona/Live/004_9_3.png
